Source.Name;conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;clean_text;sentimen
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 10:54:41 +0000 2024;0.0;@PartaiSocmed Alah alah ;1.78816e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788160589459857569;421858459.0;;alah alah;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 11:11:31 +0000 2024;0.0;@PartaiSocmed Ehem @pppkguru @Guru_PNS ;1.78816e+18;;PartaiSocmed;pl;;0.0;0.0;0.0;https://x.com/undefined/status/1788164824930865449;102102899.0;;ehem;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 11:23:44 +0000 2024;0.0;@PartaiSocmed Teorinya sangat ideal dan sangat bagus tetapi belum bisa d implementasikan secara nasional karena keterbatasan banyak hal;1.78817e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788167901754929509;1.19533e+18;;teori sangat ideal sangat bagus tetapi bisa d implementasi cara nasional batas banyak hal;positif
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 11:47:11 +0000 2024;0.0;@PartaiSocmed Saya kira @Kurz_Gesagt;1.78817e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788173799374107098;67860164.0;;saya kira;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 12:37:44 +0000 2024;0.0;@PartaiSocmed Untuk mengimplementasikan kurikulum baru memang butuh waktu tum.;1.78819e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788186524498219103;9.86208e+17;;implementasi kurikulum baru memang butuh waktu tum;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 13:09:02 +0000 2024;0.0;@PartaiSocmed anakku yg TK disuruh apalin lagu Indonesia raya Pancasila. TK TK?!?!?!? mertua gw yg daftarin TK gajelas jadi mau gamau anakku sekolah disitu. ;1.78819e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788194399479869753;1.36405e+18;;anak tk suruh apalin lagu indonesia raya pancasila tk tk mertua gw daftarin tk gajelas mau gamau anak sekolah situ;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 13:27:34 +0000 2024;0.0;@PartaiSocmed Membela yg bayar eh yg benar ;1.7882e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788199063181197722;1.12516e+18;;bela bayar eh benar;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 13:55:52 +0000 2024;0.0;@PartaiSocmed Tapi gajinya besaar hh;1.78821e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788206183964455052;608839364.0;;tapi gaji besaar hh;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 14:07:29 +0000 2024;0.0;@PartaiSocmed Setuju tapi harus ada standar sih apa yang wajib apa yang Sunnah buat semua nya kaya misal berhitung harus bisa apa gak harus yang expert expert;1.78821e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788209109101392159;1.53915e+18;;tuju tapi harus ada standar sih wajib sunnah buat semua kaya misal hitung harus bisa gak harus expert expert;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 14:07:31 +0000 2024;0.0;@PartaiSocmed Merdeka belajar malah gurunya yg ga merdeka wkwk;1.78821e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788209115682193582;1.11435e+18;;merdeka ajar malah guru merdeka;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 15:06:42 +0000 2024;0.0;@PartaiSocmed Yang ppdp dong ditinjau ulang tentang jarak tempat tinggal dengan sekolah terdekat didaerah yg sdikit sekolah negrinya kerepotan mendaftarkan anak ke sma;1.78822e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788224009747964075;1.58926e+18;;ppdp tinjau ulang tentang jarak tempat tinggal sekolah dekat daerah sdikit sekolah negrinya kerepot daftar anak sma;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 17:13:50 +0000 2024;0.0;@PartaiSocmed Dunia pendidikan kita sdh salah arah sejak bbrp dekade- sejak dikangkangi o birokrat politisi demi ideologi eksklusif- yg mana produknya bkn siswa yg memiliki keterbukaan wawasan tp ketertutupan. Tdk berani memandang setara thd yg berbeda tp dominasi dan tdk mampu berkolaborasi.;1.78826e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788256006931357830;82710328.0;;dunia didik kita salah arah sejak bbrp dekade sejak kangkang o birokrat politis demi ideologi eksklusif mana produk bkn siswa milik buka wawas tapi tutup berani pandang tara thd beda tapi dominasi mampu kolaborasi;negatif
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 18:17:45 +0000 2024;0.0;@PartaiSocmed Nitip;1.78827e+18;;PartaiSocmed;en;;0.0;0.0;0.0;https://x.com/undefined/status/1788272091206394060;1.22219e+18;;nitip;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 18:39:10 +0000 2024;0.0;@PartaiSocmed Diserang komentar organik;1.78828e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788277480249500105;86892059.0;;serang komentar organik;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 23:55:25 +0000 2024;0.0;@PartaiSocmed Makan siang gratis...solutip inovatip;1.78836e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788357066924671218;348312624.0;;makan siang gratis solutip inovatip;netral
kurikulum-merdeka_11.csv;1.78808e+18;Thu May 09 00:55:16 +0000 2024;0.0;@PartaiSocmed Lu coba praktekin sendiri dah sama tuh murid2.;1.78837e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788372126950740282;124210773.0;;kamu coba praktekin sendiri sama tuh murid;netral
kurikulum-merdeka_11.csv;1.78808e+18;Thu May 09 01:15:54 +0000 2024;0.0;@PartaiSocmed Sdh ganti berapa kali kurikulum dul?;1.78838e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788377322405695699;1.31479e+18;;ganti berapa kali kurikulum dul;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 12:16:43 +0000 2024;2.0;@PartaiSocmed Gaji buzzer ga sama ama gaji guru honorer .dasar otak buzzer yg penting cuan ga paham konteks;1.78818e+18;;PartaiSocmed;in;;0.0;0.0;1.0;https://x.com/undefined/status/1788181233907962164;1.18824e+18;;gaji buzzer sama ama gaji guru honorer dasar otak buzzer penting cuan paham konteks;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 13:45:22 +0000 2024;1.0;@PartaiSocmed Wkwkwkwk masalah utama negeri ini terletak pada pemerintahan beserta pejabat2nya sepaket ma buzer2 laknat seperti anda dan keluarga anda;1.7882e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788203542177784272;1.71389e+18;;wkwkwkwk masalah utama negeri letak perintah serta jabat paket ma buzer laknat seperti anda keluarga anda;negatif
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 05:43:11 +0000 2024;0.0;@PartaiSocmed Semoga @PBPGRI_OFFICIAL dan @Itjen_Kemdikbud @Kemdikbud_RI @nadiemmakarim @Nadiem_Makarim harus berbenah diri ...ini industri sudah 4.0;1.78808e+18;;PartaiSocmed;in;;0.0;1.0;0.0;https://x.com/undefined/status/1788082196609478836;7.10448e+17;;moga harus benah diri industri;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 07:24:11 +0000 2024;0.0;@PartaiSocmed Rockefeller School System adalah perbudakan berkedok pendidikan. https://t.co/d3V7GbZDbf;1.78811e+18;https://pbs.twimg.com/media/GNCiBICboAAcQen.png;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788107616323022950;1.37941e+18;;rockefeller school system budak kedok didik;netral
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 10:52:37 +0000 2024;0.0;@PartaiSocmed sebelum ngomong tenteng merdeka. lebih baik birokrasi di dunia pendidikan di benahi dulu min. kalau udah bagus guru guru pun siap dengan filosofi kurikulum merdeka kok mau belajar 24 jam juga hayuk;1.78816e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788160070150455639;1.31152e+18;;belum ngomong tenteng merdeka lebih baik birokrasi dunia didik benah dulu min kalau bagus guru guru siap filosofi kurikulum merdeka mau ajar jam hayuk;positif
kurikulum-merdeka_11.csv;1.78808e+18;Wed May 08 14:06:29 +0000 2024;0.0;@PartaiSocmed setelah tes ombak negatifikasi dokter berhasil menghasilkan UU Kesehatan Omnibuslaw..kini bajeRp tes ombak negatifikasi guru demi omnibuslaw pendidikan jugakah??! @PNS_Ababil @ardisatriawan;1.78821e+18;;PartaiSocmed;in;;0.0;0.0;0.0;https://x.com/undefined/status/1788208856310722609;1.36957e+18;;telah tes ombak negatifikasi dokter hasil hasil uu sehat omnibuslaw kini bajerp tes ombak negatifikasi guru demi omnibuslaw didik juga;netral
kurikulum-merdeka_13.csv;1.74822e+18;Fri Jan 19 14:50:36 +0000 2024;286.0;@strngrindacity karna ya balik lagi yg diuntungkan disini cm swasta/pebisnis. mahasiswa diuntungkan itu cm ilusi karna ujung2nya yg merasa diuntungkan jg jd GAGAL KRITIS menilai kebijakan dan yg ga diuntungkan jd MAKIN hopeless fighting the system. ini dampak dari kebijakan neolib.;1.74836e+18;;strngrindacity;in;;4.0;0.0;34.0;https://x.com/undefined/status/1748357296034570385;1.03751e+18;;karna balik untung sini cm swasta bisnis mahasiswa untung cm ilusi karna ujung rasa untung jd gagal kritis nilai bijak untung jd makin hopeless fighting the system dampak bijak neolib;negatif
kurikulum-merdeka_13.csv;1.74822e+18;Fri Jan 19 07:42:56 +0000 2024;151.0;@strngrindacity mjb. rill banget. buat apply magang aja dimana termasuk buat cari pengalaman malah disuruh punya bekal pengalaman terlebih dahulu.;1.74825e+18;;strngrindacity;in;;0.0;1.0;11.0;https://x.com/undefined/status/1748249668184891526;1.14275e+18;;mjb rill sangat buat apply magang mana masuk buat cari alam malah suruh punya bekal alam lebih dahulu;netral
kurikulum-merdeka_13.csv;1.74822e+18;Fri Jan 19 17:06:00 +0000 2024;18.0;@strngrindacity Magang mandiri ngerusak pasar kerja;1.74839e+18;;strngrindacity;in;;0.0;0.0;0.0;https://x.com/undefined/status/1748391368635084857;1937089796.0;;magang mandiri ngerusak pasar kerja;netral
kurikulum-merdeka_13.csv;1.74822e+18;Fri Jan 19 18:00:53 +0000 2024;8.0;@strngrindacity Aku kira cuma aku yang pernah mikir gini. Ternyata ada juga ya. Setidaknya ada.;1.74841e+18;;strngrindacity;in;;0.0;0.0;0.0;https://x.com/undefined/status/1748405179765162440;252943515.0;;aku kira cuma aku pernah mikir gin nyata ada tidak ada;netral
kurikulum-merdeka_13.csv;1.74822e+18;Fri Jan 19 23:24:24 +0000 2024;6.0;@strngrindacity Dan kuota magang merdeka itu terbatas gak semua mahasiswa tu punya privilege ikut magang merdeka ;1.74849e+18;;strngrindacity;in;;0.0;0.0;0.0;https://x.com/undefined/status/1748486597329518641;1.63846e+18;;kuota magang merdeka batas gak semua mahasiswa tu punya privilege ikut magang merdeka;netral
kurikulum-merdeka_13.csv;1.74822e+18;Sat Jan 20 01:46:42 +0000 2024;2.0;@strngrindacity Bener bro jadi anggepan orang2 lu gak magang = lu nganggur nolep Wkwk;1.74852e+18;;strngrindacity;in;;0.0;0.0;0.0;https://x.com/undefined/status/1748522407214588318;1.63092e+18;;bener bro anggepan orang kamu gak magang kamu nganggur nolep;netral
kurikulum-merdeka_13.csv;1.74822e+18;Fri Jan 19 23:37:09 +0000 2024;1.0;@strngrindacity Nah ini ngaruhnya malah ke ekosistem requirement. Jadinya nyebar kemana-mana. Padahal idenya cukup oke sih? Tp mungkin blm waktunya diterapkan dgn SDM kita yang.... Begini.....;1.74849e+18;;strngrindacity;in;;0.0;0.0;0.0;https://x.com/undefined/status/1748489806483763563;1.08877e+18;;ngaruhnya malah ekosistem requirement jadi nyebar mana mana padahal ide cukup oke sih tapi mungkin waktu terap sdm kita begini;netral
kurikulum-merdeka_13.csv;1.74822e+18;Fri Jan 19 14:14:34 +0000 2024;0.0;@strngrindacity gw mau RT ribuan kali;1.74835e+18;;strngrindacity;in;;0.0;0.0;0.0;https://x.com/undefined/status/1748348224761725302;9.75411e+17;;gw mau ribu kali;netral
kurikulum-merdeka_13.csv;1.74822e+18;Fri Jan 19 22:44:06 +0000 2024;0.0;@strngrindacity Seneng banget nyusahin;1.74848e+18;;strngrindacity;in;;0.0;0.0;0.0;https://x.com/undefined/status/1748476454105743762;1.44171e+18;;neng sangat nyusahin;netral
kurikulum-merdeka_13.csv;1.74822e+18;Sat Jan 20 02:20:09 +0000 2024;0.0;@strngrindacity ini yg jadinya bikin rekrutmen itu s1 harus maksimal 24 pengalaman 2 tahun ;1.74853e+18;;strngrindacity;in;;0.0;0.0;0.0;https://x.com/undefined/status/1748530824356761891;8.87685e+17;;jadi bikin rekrutmen s harus maksimal alam tahun;netral
kurikulum-merdeka_13.csv;1.74822e+18;Sat Jan 20 05:22:51 +0000 2024;0.0;@strngrindacity apalagi kadang intern aja syaratnya min pengalaman 1 tahun terus belum lg birokrasi jurusan yg ribet masalah konversi;1.74858e+18;;strngrindacity;in;;0.0;0.0;0.0;https://x.com/undefined/status/1748576802421805118;2990853770.0;;apalagi kadang intern syarat min alam tahun terus lg birokrasi jurus ribet masalah konversi;negatif
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 06:39:39 +0000 2023;21.0;@__AnakKolong @Kemdikbud_RI Masa2 SMA gue belum ada yg mabok agama. Semua fun asyik dan toleransi tinggi.. Guru menghargai murid murid menghormati guru... https://t.co/FL5baIJS4r;1.69931e+18;https://pbs.twimg.com/media/F5UqsZgbIAA8oR9.jpg;__AnakKolong;in;;0.0;1.0;1.0;https://x.com/undefined/status/1699311379512234032;1.29466e+18;;masa sma saya ada mabok agama semua fun asyik toleransi tinggi guru harga murid murid hormat guru;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:21:33 +0000 2023;13.0;@__AnakKolong @Kemdikbud_RI kalo ini anakku tak tuntut gurunya..;1.69929e+18;;__AnakKolong;in;;0.0;2.0;1.0;https://x.com/undefined/status/1699291724571644095;315040374.0;;kalo anak tak tuntut guru;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:01:02 +0000 2023;7.0;@__AnakKolong @Kemdikbud_RI ngga gitu caranya pak Menteri..pecat itu gurunya..tidak bisakah rambut dimasukkan ke seragam baru pakai jilbab....gurunya keterlaluan..;1.69929e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699286564390699152;318208739.0;;ngga begitu cara pak menteri pecat guru bisa rambut masuk seragam baru pakai jilbab guru terlalu;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:03:27 +0000 2023;5.0;@__AnakKolong @Kemdikbud_RI Mendikbud sebagai pembina gagal membina guru² yang setress;1.69929e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699287171071652025;1.68483e+18;;mendikbud bagai bina gagal bina guru setress;negatif
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 09:19:34 +0000 2023;2.0;@__AnakKolong @Kemdikbud_RI hiyahiya https://t.co/fTjJAZudgk;1.69935e+18;https://pbs.twimg.com/ext_tw_video_thumb/1699351599666311168/pu/img/L07N_i9gHjxfZPmV.jpg;__AnakKolong;tl;;0.0;1.0;1.0;https://x.com/undefined/status/1699351625322942752;1.23122e+18;;hiyahiya;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:04:25 +0000 2023;2.0;@__AnakKolong @Kemdikbud_RI Gara-gara kelihatan 1 helai rambut masuk neraka jahanam....ihhhh takuuuuuuttt.;1.69929e+18;;__AnakKolong;in;;0.0;1.0;0.0;https://x.com/undefined/status/1699287414748110916;1.27612e+18;;gara gara lihat helai rambut masuk neraka jahanam ih takut;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:09:46 +0000 2023;2.0;@__AnakKolong @Kemdikbud_RI Wah ini sdh terlaluu..iki...;1.69929e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699288761031651539;1.56912e+18;;wah terlaluu iki;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:55:15 +0000 2023;2.0;@__AnakKolong @Kemdikbud_RI Makin konyol aja kelakuan nya kyk ga ada kemajuan nya bisa di tebak yg bgtu biasanya punya paham yg salah ;1.6993e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699300207362748461;1.42213e+18;;makin konyol laku kyk ada maju bisa tebak bgtu biasa punya paham salah;negatif
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:55:39 +0000 2023;2.0;@__AnakKolong @Kemdikbud_RI PECAT !;1.6993e+18;;__AnakKolong;en;;0.0;0.0;0.0;https://x.com/undefined/status/1699300307585659349;7.31376e+17;;pecat;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 08:36:19 +0000 2023;2.0;@__AnakKolong @Mangjohan10 @Kemdikbud_RI Kurikulum merdeka Dimana kemerdekaan siswa? Padahal di dekati di nasehati dari hati kehati malah mereka akan nurut. Bukankah nabi Muhammad berdakwah dengan kebaikan dan kesantunan dengan asah asih dan asuh;1.69934e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699340742458794262;1.42359e+18;;kurikulum merdeka mana merdeka siswa padahal dekat nasehat hati hati malah mereka nurut bukankah nabi muhammad dakwah baik santun asah asih asuh;positif
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 09:26:00 +0000 2023;2.0;@__AnakKolong @Kemdikbud_RI Gurune iri soale gak nduwe rambut...;1.69935e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699353245033054355;2406635768.0;;gurune iri soale gak nduwe rambut;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:20:58 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Ganas amat ;1.69929e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699291577875919184;1.50702e+18;;ganas amat;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:21:03 +0000 2023;1.0;@__AnakKolong @OnayRiano @Kemdikbud_RI Guru mendidik yg tak terdidik;1.69929e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699291600890044827;1.55627e+18;;guru didik tak didik;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:26:04 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Guru edan;1.69929e+18;;__AnakKolong;eu;;0.0;0.0;0.0;https://x.com/undefined/status/1699292862402466188;1.39682e+18;;guru edan;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:26:25 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Cc @Kemdikbud_RI @nadiemmakarim piye iki mas mentri kok iso ngene??? ;1.69929e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699292949417431407;1.25515e+18;;cc piye iki mas tri iso ngene;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:36:23 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Guru bgnian modelnya. Sakit jiwa!!!!;1.6993e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699295460547334506;1964748001.0;;guru bgnian model sakit jiwa;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:38:30 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Wahh... NYALON kok disekolah Apa iya Merdeka bro;1.6993e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699295991676154252;1.08913e+18;;wahh nyalon seko merdeka bro;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:46:59 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Pak @nadiemmakarim kok gak pernah kelihatan ya???;1.6993e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699298125247340788;2923501148.0;;pak gak pernah lihat;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:59:26 +0000 2023;1.0;@__AnakKolong @ada_ndie @Kemdikbud_RI Wkwk mantap tegas guru ini pantas jadi menteri di @Kemdikbud_RI klu @aniesbaswedan terpilih jangan dipecat pak menteri;1.6993e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699301260049231984;1.18649e+18;;mantap tegas guru pantas menteri kalau pilih jangan pecat pak menteri;positif
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 06:19:15 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Fokus dgn logo . https://t.co/MMbdBgQfw1;1.69931e+18;https://pbs.twimg.com/media/F5UmBVEaEAAYbGl.jpg;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699306245231083915;1.1765e+18;;fokus logo;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 06:36:02 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Guru yg begini nih yg menghambat kreativitas muridnya.... Kenapa harus dipotong paksa sih..?? ;1.69931e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699310471596454160;1.27435e+18;;guru begini nih hambat kreativitas murid kenapa harus potong paksa sih;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 06:50:38 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Benar² kurikulum mardeka . ;1.69931e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699314143558611249;1.16439e+18;;benar kurikulum mardeka;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 07:40:57 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Gemeezz lihat gurunya https://t.co/J58cFtyeXG;1.69933e+18;https://pbs.twimg.com/tweet_video_thumb/F5U4uAuaMAA5UVh.jpg;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699326808867713224;1.6036e+18;;gemeezz lihat guru;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 07:52:56 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI Uraaaa...;1.69933e+18;;__AnakKolong;und;;0.0;0.0;0.0;https://x.com/undefined/status/1699329821795578313;2917116386.0;;ura;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 08:11:56 +0000 2023;1.0;"@__AnakKolong @Kemdikbud_RI Ibu Guru yg kurang kerjaan. Anak sdh berhijab sj kelihatan rambut sdikit main gunting bgmn dg yg tdk berhijab? Jgn heran deh jk byk akhlak&amp;prilaku para Muslimah yg buruk/negatif krn hijab digunakan jg krn paksaan/terpaksa";1.69933e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699334603709042806;1.68866e+18;;ibu guru kurang kerja anak hijab sj lihat rambut sdikit main gunting bgmn hijab jgn heran jk byk akhlak amp prilaku para muslimah buruk negatif krn hijab guna krn paksa paksa;negatif
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 09:26:40 +0000 2023;1.0;@__AnakKolong @Kemdikbud_RI . . Soalnya guru² dah belajar dari kekurangan² yg kemaren² kalah di pengadilan..... . Dan sekarang mrk bawa materai karena itu bisa menjadi juru damai dlm pertikaian.... ;1.69935e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699353413690224993;1.32599e+18;;soal guru ajar kurang kemaren kalah adil sekarang mrk bawa materai bisa jadi juru damai dlm tikai;negatif
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 09:45:41 +0000 2023;1.0;"@__AnakKolong @Kemdikbud_RI Kemdikbud sepertinya sudah tak berdaya menghadapi hal2 yg nyata terjadi di lapangan malah sibuk dng teknologi. Guru2 seperti ini tidak pernah ditindak tegas shg berkembang terus dimana-mana. Satu kata PECAT &amp; pidanakan krn merusak moral anak bangsa";1.69936e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699358197591793756;1.46642e+18;;kemdikbud seperti tak daya hadap hal nyata jadi lapang malah sibuk dng teknologi guru seperti pernah tindak tegas shg kembang terus mana mana satu kata pecat amp pidana krn rusak moral anak bangsa;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 05:29:06 +0000 2023;0.0;@__AnakKolong @Kemdikbud_RI https://t.co/GuPkXBIyS6;1.69929e+18;;__AnakKolong;qme;;0.0;0.0;0.0;https://x.com/undefined/status/1699293625736409398;1.42421e+18;;;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 09:58:40 +0000 2023;0.0;@__AnakKolong @Kemdikbud_RI Merdeka bagi pendidik membiarkan Indonesia dibawa punya kakak besar juga ya ;1.69936e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699361466418442379;1.62797e+18;;merdeka bagi didik biar indonesia bawa punya kakak besar;netral
kurikulum-merdeka_14.csv;1.69929e+18;Wed Sep 06 10:00:56 +0000 2023;0.0;@__AnakKolong @Kemdikbud_RI Budaya pendidikan brengsek...!!!;1.69936e+18;;__AnakKolong;in;;0.0;0.0;0.0;https://x.com/undefined/status/1699362036692766924;1.60909e+18;;budaya didik brengsek;netral
kurikulum-merdeka_15.csv;1.8329e+18;Mon Sep 09 00:32:25 +0000 2024;1.0;@tvOneNews Ya orang gak ngerti Pendididikan tambah lagi bosnya cuma jadi pengusaha negara ya hancurlah;1.83294e+18;;tvOneNews;in;;0.0;0.0;0.0;https://x.com/undefined/status/1832940086947963018;1.66223e+18;;orang gak ngerti didik tambah bos cuma usaha negara hancur;netral
kurikulum-merdeka_15.csv;1.8329e+18;Sun Sep 08 22:33:36 +0000 2024;0.0;@tvOneNews just hyper experiment the hell out of everything you do selama menjabat mentri pendidikan cuma jadi bahan experiment doang gak bisa kerja ni orang aslinya asal tiru negara maju gk mikir resource dan mafioso yg bahkan sekelas mentri aja gk berkutik;1.83291e+18;;tvOneNews;in;;0.0;0.0;0.0;https://x.com/undefined/status/1832910184106369266;8.41502e+17;;just hyper experiment the hell out of everything you do lama jabat tri didik cuma bahan experiment doang gak bisa kerja ni orang asli asal tiru negara maju mikir resource mafioso bahkan kelas tri kutik;netral
kurikulum-merdeka_15.csv;1.8329e+18;Sun Sep 08 22:45:04 +0000 2024;0.0;@tvOneNews Ada juga pernah ketemu anak SMK mesin jadi seles panci..;1.83291e+18;;tvOneNews;in;;0.0;0.0;0.0;https://x.com/undefined/status/1832913071033172391;74649984.0;;ada pernah ketemu anak smk mesin les panci;netral
kurikulum-merdeka_15.csv;1.8329e+18;Sun Sep 08 22:56:58 +0000 2024;0.0;@tvOneNews Salah satu menteri yg minim prestasi sbg menteri;1.83292e+18;;tvOneNews;in;;0.0;0.0;0.0;https://x.com/undefined/status/1832916065363665164;232558172.0;;salah satu menteri minim prestasi bagai menteri;negatif
