Source.Name;conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;clean_text;sentimen;tokens;topic
kurikulum-baru_8.csv;1.71953e+18;Thu Nov 02 00:16:02 +0000 2023;0.0;@ConversationIDN Setuju ganti kurikulum itu wajib sih minimal revisit tiap 2-3 tahun...;1.71987e+18;;ConversationIDN;in;;0.0;0.0;0.0;https://x.com/undefined/status/1719870949607240076;1.60425e+18;;tuju ganti kurikulum wajib sih minimal revisit tiap tahun;netral;['tuju', 'ganti', 'kurikulum', 'wajib', 'sih', 'minimal', 'revisit'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 04:37:59 +0000 2024;25.0;@maidina__ Berarti aku bs cukup bangga sama anakku yg pilih aktif di organisasi n masuk Kongres skrg Ia bilang drpd magang. Memang dikit peminatnya. Kata teman2nya jg ia banyak baco*??;1.78589e+18;;maidina__;in;;1.0;1.0;0.0;https://x.com/undefined/status/1785891460338024539;93788107.0;;arti aku bs cukup bangga sama anak pilih aktif organisasi n masuk kongres skrg ia bilang drpd magang memang dikit minat kata teman ia banyak baco;netral;['arti', 'bs', 'bangga', 'anak', 'pilih', 'aktif', 'organisasi', 'n', 'masuk', 'kongres', 'skrg', 'bilang', 'drpd', 'magang', 'dikit', 'minat', 'teman', 'baco'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 12:16:31 +0000 2024;4.0;@maidina__ Sebelum ada kurikulum itu ada kok ungkapan-ungkapan mahasiswa angkatan tua/alumni ngapain ya dulu gue sibuk bgt di organisasi/himpunan ini itu? Bisa aja memang dapet sibuknya doang value addednya gak seberapa(?);1.78601e+18;;maidina__;in;;0.0;2.0;0.0;https://x.com/undefined/status/1786006855032131707;139976161.0;;belum ada kurikulum ada ungkap ungkap mahasiswa angkat tua alumni ngapain dulu saya sibuk bgt organisasi himpun bisa memang dapet sibuk doang value addednya gak berapa;netral;['kurikulum', 'mahasiswa', 'angkat', 'tua', 'alumni', 'ngapain', 'sibuk', 'bgt', 'organisasi', 'himpun', 'dapet', 'sibuk', 'doang', 'value', 'addednya', 'gak'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 16:04:20 +0000 2024;4.0;"@maidina__ Ya jelas males ikut organisasi isinya orang ga jelas ini pendapat &amp; pengalaman pribadi. Tapi juga bukan mending ikut magang berbayar. Kalo saya malah berakhir di organisasi non-kampus yg member &amp; lingkungannya jelas lebih bener buat masa depan.";1.78606e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1786064187791495209;1.70054e+18;;jelas males ikut organisasi isi orang jelas dapat amp alam pribadi tapi bukan mending ikut magang bayar kalo saya malah akhir organisasi non kampus member amp lingkung jelas lebih bener buat masa depan;netral;['males', 'organisasi', 'isi', 'orang', 'amp', 'alam', 'pribadi', 'mending', 'magang', 'bayar', 'kalo', 'organisasi', 'non', 'kampus', 'member', 'amp', 'lingkung', 'bener'];1
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:24:24 +0000 2024;3.0;@maidina__ Masalah senioritas di organisasi jg jadi faktor.. senior gagal membuat kemnyaman dalam berorganisasi;1.7859e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785903144683376661;177028699.0;;masalah senioritas organisasi faktor senior gagal buat kemnyaman dalam organ;negatif;['senioritas', 'organisasi', 'faktor', 'senior', 'gagal', 'kemnyaman', 'organ'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:31:56 +0000 2024;1.0;@maidina__ benerrr krn biaya kuliah yg mahal jd banyak mahasiswa yg mikir ahelah ngapain buang2 waktu buat mikirin ginian yg gak ada uangnya mending kerja. gak salah krn mereka jg butuh uang;1.78591e+18;;maidina__;in;;0.0;0.0;1.0;https://x.com/undefined/status/1785905038155784323;74956077.0;;bener krn biaya kuliah mahal jd banyak mahasiswa mikir ahelah ngapain buang waktu buat mikirin ginian gak ada uang mending kerja gak salah krn mereka butuh uang;negatif;['bener', 'krn', 'biaya', 'kuliah', 'mahal', 'jd', 'mahasiswa', 'mikir', 'ahelah', 'ngapain', 'buang', 'mikirin', 'ginian', 'gak', 'uang', 'mending', 'kerja', 'gak', 'salah', 'krn', 'butuh', 'uang'];1
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 07:31:07 +0000 2024;3.0;@maidina__ Mungkin mereka (maba) lebih realistis sekarang. So called aktivis angkatan lama yg populer malah ikut2an politik praktis dan bukannya ngerubah malah terjangkit ama boroknya sistem. Ya mending kuliah buat cari duit sebanyak2nya;1.78594e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785935033024516583;231006442.0;;mungkin mereka maba lebih realistis sekarang so called aktivis angkat lama populer malah ikut an politik praktis bukan ngerubah malah jangkit ama borok sistem mending kuliah buat cari duit banyak;netral;['maba', 'realistis', 'so', 'called', 'aktivis', 'angkat', 'populer', 'an', 'politik', 'praktis', 'ngerubah', 'jangkit', 'ama', 'borok', 'sistem', 'mending', 'kuliah', 'cari', 'duit'];2
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:32:07 +0000 2024;2.0;@maidina__ Mahasiswa dibuat sibuk dengan segala kegiatan magang lah studi independen pkl dan segala kegiatan2 terbaru biar gk ada waktu buat Aktivitas ... ;1.78591e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785905084490240434;1.56541e+18;;mahasiswa buat sibuk segala giat magang studi independen pkl segala giat baru biar ada waktu buat aktivitas;netral;['mahasiswa', 'sibuk', 'giat', 'magang', 'studi', 'independen', 'pkl', 'giat', 'biar', 'aktivitas'];1
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:37:49 +0000 2024;2.0;@maidina__ stigma termasuk budaya dibeberapa organisasi kampus kita emang kurang efektif dalam maksimalin kesempatan rapatnya jadi duri tersendiri yg buat mahasiswa ga tertarik ambil bagian dinamika disana;1.78591e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785906520657678727;1.48369e+18;;stigma masuk budaya beberapa organisasi kampus kita emang kurang efektif dalam maksimalin sempat rapat duri sendiri buat mahasiswa tarik ambil bagi dinamika sana;netral;['stigma', 'masuk', 'budaya', 'organisasi', 'kampus', 'emang', 'efektif', 'maksimalin', 'rapat', 'duri', 'mahasiswa', 'tarik', 'ambil', 'dinamika'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:46:05 +0000 2024;0.0;@maidina__ Ditambah stigma aktivisme yang dipandang jelek sama mahasiswa saat ini (rambut gondrong bau dianggap ndakik ndakik tanpa solusi donatur kampus susah lulus dsb);1.78591e+18;;maidina__;in;;0.0;0.0;1.0;https://x.com/undefined/status/1785908602034925783;1.14095e+18;;tambah stigma aktivisme pandang jelek sama mahasiswa saat rambut gondrong bau anggap ndakik ndakik tanpa solusi donatur kampus susah lulus dsb;negatif;['stigma', 'aktivisme', 'pandang', 'jelek', 'mahasiswa', 'rambut', 'gondrong', 'bau', 'anggap', 'ndakik', 'ndakik', 'solusi', 'donatur', 'kampus', 'susah', 'lulus', 'dsb'];3
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 12:39:21 +0000 2024;2.0;@maidina__ Organisasi ya harus disiplin jangan sk ngaret dan efektif manfaatin waktu. Kan banyak di sini organisasi mahasiswa yg rapat sampe malem tapi ga ada isinya.;1.78601e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1786012601866141865;1704061873.0;;organisasi harus disiplin jangan sk ngaret efektif manfaatin waktu banyak sini organisasi mahasiswa rapat sampe malem tapi ada isi;positif;['organisasi', 'disiplin', 'sk', 'ngaret', 'efektif', 'manfaatin', 'organisasi', 'mahasiswa', 'rapat', 'sampe', 'malem', 'isi'];2
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 17:36:52 +0000 2024;2.0;"@maidina__ ya gmn ya ga sedikit yg review punya banyak pengalaman organisasi &amp; jabatan mentereng tp ga berarti apa2 pas lamar kerja. Udh capek2 modal tenaga pikiran &amp; duit eh yg lebih dipilih kandidat yg minim organisasi tp banyak pengalaman kerja. Blm lg kl magangnya bisa dpt duit";1.78609e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1786087473250197625;1.23433e+18;;gmn sedikit review punya banyak alam organisasi amp jabat mentereng tapi arti pas lamar kerja udh capek modal tenaga pikir amp duit eh lebih pilih kandidat minim organisasi tapi banyak alam kerja lg kl magang bisa dpt duit;netral;['gmn', 'review', 'alam', 'organisasi', 'amp', 'jabat', 'mentereng', 'arti', 'pas', 'lamar', 'kerja', 'udh', 'capek', 'modal', 'tenaga', 'pikir', 'amp', 'duit', 'eh', 'pilih', 'kandidat', 'minim', 'organisasi', 'alam', 'kerja', 'lg', 'kl', 'magang', 'dpt', 'duit'];2
kurikulum-baru_9.csv;1.78588e+18;Fri May 03 11:37:17 +0000 2024;2.0;@maidina__ Diskursus yg menarik. Ini POV sy ya. Semakin lama perkembangan dunia butuh org yg spesialis. Salah satu sebabnya peningkatan populasi medsos dll (butuh kajian khusus hanya dugaan). Masa2 aktivis organisasi itu sdh lewat. Bukan tidak ada aktivis. Tp ya org2 (cont);1.78636e+18;;maidina__;in;;0.0;1.0;0.0;https://x.com/undefined/status/1786359368583418306;1313777450.0;;diskursus tarik pov sy makin lama kembang dunia butuh org spesialis salah satu sebab tingkat populasi medsos dll butuh kaji khusus hanya duga masa aktivis organisasi lewat bukan ada aktivis tapi org cont;negatif;['diskursus', 'tarik', 'pov', 'sy', 'kembang', 'dunia', 'butuh', 'org', 'spesialis', 'salah', 'tingkat', 'populasi', 'medsos', 'dll', 'butuh', 'kaji', 'khusus', 'duga', 'aktivis', 'organisasi', 'aktivis', 'org', 'cont'];4
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:23:15 +0000 2024;1.0;@maidina__ Beberapa tahun kebelakang susah banget regenerasi karena Covid sekarang susah karena saingannya MSIB. Tapi syukurlah masih ada Mahasiswa S2 yang masih mau aktif berorganisasi diluar kampus.;1.7859e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785902855804919881;1.608e+18;;beberapa tahun belakang susah sangat regenerasi covid sekarang susah saing msib tapi syukur masih ada mahasiswa s masih mau aktif organ luar kampus;netral;['susah', 'regenerasi', 'covid', 'susah', 'saing', 'msib', 'syukur', 'mahasiswa', 's', 'aktif', 'organ', 'kampus'];3
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 06:39:07 +0000 2024;1.0;@maidina__ Betul organisasi kebanyakan mati. Dan yang cukup sadar untuk ikut organisasi pun akhirnya harus abstain ketika sudah waktunya mengingat kampus merdeka itu wajib diikuti di beberapa kampus. Belum lagi SK rektor yang mewajibkan ini dan itu sebagai syarat lulus...;1.78592e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785921947764977821;7.60261e+17;;betul organisasi banyak mati cukup sadar ikut organisasi akhir harus abstain ketika waktu ingat kampus merdeka wajib ikut beberapa kampus sk rektor wajib bagai syarat lulus;netral;['organisasi', 'mati', 'sadar', 'organisasi', 'abstain', 'kampus', 'merdeka', 'wajib', 'kampus', 'sk', 'rektor', 'wajib', 'syarat', 'lulus'];4
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 07:46:39 +0000 2024;1.0;@maidina__ Beg to differ. Blaming sesuatu mmg easier. Root causenya beyond that [hipotesis w] ndak terbiasa utk independent-thinking(?) end up follow the crowd combined w/ FOMO FOPO boom. Dunno kindly cmiiw;1.78594e+18;;maidina__;en;;0.0;1.0;0.0;https://x.com/undefined/status/1785938939804872710;1.43957e+18;;beg to differ blaming sesuatu mmg easier root causenya beyond that hipotesis w ndak biasa utk independent thinking end up follow the crowd combined w fomo fopo boom dunno kindly cmiiw;netral;['beg', 'to', 'differ', 'blaming', 'mmg', 'easier', 'root', 'causenya', 'beyond', 'that', 'hipotesis', 'w', 'ndak', 'utk', 'independent', 'thinking', 'end', 'up', 'follow', 'the', 'crowd', 'combined', 'w', 'fomo', 'fopo', 'boom', 'dunno', 'kindly', 'cmiiw'];3
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 13:16:13 +0000 2024;1.0;@maidina__ Lingkaran setan sih. Perusahaan maunya sarjana bukan diploma apalagi SMK orang terpaksa kuliah untuk dapat sarjana agar bisa kerja kampus mau ga mau menyesuaikan agar laku dan menarik minat mahasiswa. Pemerintah jadinya mendukung siklus ini agar angka pengangguran menurun ;1.78602e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1786021881000427919;70039510.0;;lingkar setan sih usaha mau sarjana bukan diploma apalagi smk orang paksa kuliah dapat sarjana agar bisa kerja kampus mau mau sesuai agar laku tarik minat mahasiswa perintah jadi dukung siklus agar angka anggur turun;netral;['lingkar', 'setan', 'sih', 'usaha', 'sarjana', 'diploma', 'smk', 'orang', 'paksa', 'kuliah', 'sarjana', 'kerja', 'kampus', 'sesuai', 'laku', 'tarik', 'minat', 'mahasiswa', 'perintah', 'dukung', 'siklus', 'angka', 'anggur', 'turun'];2
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 16:54:48 +0000 2024;1.0;@maidina__ Emang aktivis setelah lulus yg lama jadi apa? Jadi poli-tikus yg ujung nya gadai kan idealisme juga Kasih contoh aktivis berprestasi yg sukses selain jd poli-tikus kl kt bambang pacul jd Korea ;1.78608e+18;;maidina__;in;;0.0;1.0;0.0;https://x.com/undefined/status/1786076886369722799;1.6204e+18;;emang aktivis telah lulus lama pol tikus ujung gadai idealisme kasih contoh aktivis prestasi sukses selain jd pol tikus kl kt bambang pacul jd korea;positif;['emang', 'aktivis', 'lulus', 'pol', 'tikus', 'ujung', 'gadai', 'idealisme', 'kasih', 'contoh', 'aktivis', 'prestasi', 'sukses', 'jd', 'pol', 'tikus', 'kl', 'kt', 'bambang', 'pacul', 'jd', 'korea'];4
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 22:05:37 +0000 2024;1.0;@maidina__ Kan memang tujuan oendidikan kita mencetak mitra tangguh disegala kondisi untuk kemajuan korporasi;1.78616e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1786155108985717102;115047780.0;;memang tuju oendidikan kita cetak mitra tangguh segala kondisi maju korporasi;netral;['tuju', 'oendidikan', 'cetak', 'mitra', 'tangguh', 'kondisi', 'maju', 'korporasi'];4
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:09:39 +0000 2024;0.0;@maidina__ Organ ekstra atau intra yang benar-benar kritis dan jelas visinya itu pada ditendangin ama kampus tinggal sisa sisa organ gak jelas. Makanya gua sebagai mahasiswa malas ikut organ organ mahasiwa yang ada di kampus.;1.7859e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785899430962737175;1.68348e+18;;organ ekstra intra benar benar kritis jelas visi ditendangin ama kampus tinggal sisa sisa organ gak jelas makanya gua bagai mahasiswa malas ikut organ organ mahasiwa ada kampus;negatif;['organ', 'ekstra', 'intra', 'kritis', 'visi', 'ditendangin', 'ama', 'kampus', 'tinggal', 'sisa', 'sisa', 'organ', 'gak', 'gua', 'mahasiswa', 'malas', 'organ', 'organ', 'mahasiwa', 'kampus'];4
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 06:35:55 +0000 2024;0.0;@maidina__ Nyari mahasiswa untuk masuk organisasi itu basically sama kyk hiring orang buat company. Justru malah bagus kalau bisa positioning-nya beda bomat dgn kurikulumnya Dulu mimpin organisasi yg nerd-nya minta ampun - tapi hiring pipeline kami masih aman dn org-nya populer.;1.78592e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785921141842039170;1.31568e+18;;nyari mahasiswa masuk organisasi basically sama kyk hiring orang buat company justru malah bagus kalau bisa positioning beda bomat kurikulum dulu mimpin organisasi nerd minta ampun tapi hiring pipeline kami masih aman dn org populer;positif;['nyari', 'mahasiswa', 'masuk', 'organisasi', 'basically', 'kyk', 'hiring', 'orang', 'company', 'bagus', 'positioning', 'beda', 'bomat', 'kurikulum', 'mimpin', 'organisasi', 'nerd', 'ampun', 'hiring', 'pipeline', 'aman', 'dn', 'org', 'populer'];2
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 12:26:19 +0000 2024;0.0;@maidina__ @sughafaiz10;1.78601e+18;;maidina__;qam;;0.0;1.0;0.0;https://x.com/undefined/status/1786009323946307729;1.60377e+18;;;netral;['nan'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:19:39 +0000 2024;0.0;@maidina__ @strike_bravo_b @RadityoDharmaP @nurfaiq_azzamd;1.7859e+18;;maidina__;qam;;0.0;0.0;0.0;https://x.com/undefined/status/1785901948274962642;1.56881e+18;;;netral;['nan'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:36:48 +0000 2024;0.0;@maidina__ Tebak pelaku industri juga menganggap dgn kurikulum banci ini justru tidak cocok juga;1.78591e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785906263211249922;72884031.0;;tebak laku industri anggap kurikulum banci justru cocok;netral;['tebak', 'laku', 'industri', 'anggap', 'kurikulum', 'banci', 'cocok'];3
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:41:25 +0000 2024;0.0;@maidina__ kurikulum baru? kan udah dri lama pendidikan kita disiapin buat menciptakan tenaga kerja hehe;1.78591e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785907426442834333;8.26363e+17;;kurikulum baru dri lama didik kita disiapin buat cipta tenaga kerja;netral;['kurikulum', 'dri', 'didik', 'disiapin', 'cipta', 'tenaga', 'kerja'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:49:31 +0000 2024;0.0;@maidina__ Selain itu terkadang anak ormawa nya juga yg bikin kesel. Trauma dari pkkmb masih melekat ke mereka kecuali orang-orang yg emang dekat sama kating ormawa. Ya mending milih nyari duit dari magang;1.78591e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785909463742116281;9.83287e+17;;selain terkadang anak ormawa bikin kesel trauma pkkmb masih lekat mereka kecuali orang orang emang dekat sama kating ormawa mending milih nyari duit magang;netral;['terkadang', 'anak', 'ormawa', 'bikin', 'kesel', 'trauma', 'pkkmb', 'lekat', 'kecuali', 'orang', 'orang', 'emang', 'kating', 'ormawa', 'mending', 'milih', 'nyari', 'duit', 'magang'];3
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 05:56:06 +0000 2024;0.0;@maidina__ Yee di organisasi udah capek keluar duit ga dapet apa-apaan lagi;1.78591e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785911122467676354;1.51671e+18;;yee organisasi capek keluar duit dapet apa;netral;['yee', 'organisasi', 'capek', 'duit', 'dapet'];2
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 06:04:03 +0000 2024;0.0;@maidina__ Meh at least I'm paid for being industrialist machine cog;1.78591e+18;;maidina__;en;;0.0;0.0;0.0;https://x.com/undefined/status/1785913121946886172;1.44689e+18;;meh at least i m paid for being industrialist machine cog;netral;['meh', 'at', 'least', 'i', 'm', 'paid', 'for', 'being', 'industrialist', 'machine', 'cog'];1
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 06:04:12 +0000 2024;0.0;@maidina__ Yaaa gimana ya kak;1.78591e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785913159469224089;370533313.0;;gimana kak;netral;['gimana', 'kak'];1
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 06:08:09 +0000 2024;0.0;@maidina__ @opinipartek;1.78591e+18;;maidina__;qam;;0.0;0.0;0.0;https://x.com/undefined/status/1785914153250758828;1.0341e+18;;;netral;['nan'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 06:19:08 +0000 2024;0.0;@maidina__ ukt mahal rumah mahal apa-apa semakin mahal. jadi ya organisasi sekarang itu tempat menuhin cv supaya siap dan eligible jadi calon buruh aja selama masi digaji orang kita semua buruh kan?;1.78592e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785916919029407975;9.78468e+17;;ukt mahal rumah mahal makin mahal organisasi sekarang tempat menuhin cv supaya siap eligible calon buruh lama mas gaji orang kita semua buruh;netral;['ukt', 'mahal', 'rumah', 'mahal', 'mahal', 'organisasi', 'menuhin', 'cv', 'eligible', 'calon', 'buruh', 'mas', 'gaji', 'orang', 'buruh'];0
kurikulum-baru_9.csv;1.78588e+18;Thu May 02 06:48:17 +0000 2024;0.0;@maidina__ walah emang dimana2 bgini juga yah;1.78592e+18;;maidina__;in;;0.0;0.0;0.0;https://x.com/undefined/status/1785924253076119568;1.2693e+18;;walah emang mana bgini yah;netral;['walah', 'emang', 'bgini', 'yah'];1
kurikulum-merdeka_1.csv;1.93693e+18;Sun Jun 22 23:29:58 +0000 2025;13.0;@DosenGarisLucu Kalau lihat hasil begini apakah salah kalau punya pendapat bahwa Nadiem itu punya niat merusak generasi muda Indonesia?;1.93693e+18;;DosenGarisLucu;in;;0.0;9.0;0.0;https://x.com/undefined/status/1936929688527798658;548979786.0;;kalau lihat hasil begini apakah salah kalau punya dapat bahwa nadiem punya niat rusak generasi muda indonesia;negatif;['lihat', 'hasil', 'salah', 'nadiem', 'niat', 'rusak', 'generasi', 'muda', 'indonesia'];0
kurikulum-merdeka_1.csv;1.93693e+18;Mon Jun 23 03:39:51 +0000 2025;219.0;@DosenGarisLucu Kurikulum merdeka was implemented under jokowi's 2nd term in 2020. The IFLS 5 data was from 2014/2015. Having kurikulum merdeka be responsible for the result in IFLS 5 is a temporal impossibility. Dosen garis lucu ? You should grasp the basic factual matters before commenting.;1.93699e+18;;DosenGarisLucu;en;;2.0;8.0;26.0;https://x.com/undefined/status/1936992571970208124;1.46785e+18;;kurikulum merdeka was implemented under jokowi s nd term in the ifls data was from having kurikulum merdeka be responsible for the result in ifls is a temporal impossibility dosen garis lucu you should grasp the basic factual matters before commenting;netral;['kurikulum', 'merdeka', 'was', 'implemented', 'under', 'jokowi', 's', 'nd', 'term', 'in', 'the', 'ifls', 'data', 'was', 'from', 'having', 'kurikulum', 'merdeka', 'be', 'responsible', 'for', 'the', 'result', 'in', 'ifls', 'is', 'a', 'temporal', 'impossibility', 'dosen', 'garis', 'lucu', 'you', 'should', 'grasp', 'the', 'basic', 'factual', 'matters', 'before', 'commenting'];0
kurikulum-merdeka_1.csv;1.93693e+18;Mon Jun 23 09:56:18 +0000 2025;0.0;@DosenGarisLucu Loh datanya IFLS 5 kan udh 10 tahun yg lalu belum ada kurikulum merdeka itu gimana sih;1.93709e+18;;DosenGarisLucu;in;;0.0;1.0;0.0;https://x.com/undefined/status/1937087307942887506;94079831.0;;loh data ifls udh tahun lalu ada kurikulum merdeka gimana sih;netral;['loh', 'data', 'ifls', 'udh', 'kurikulum', 'merdeka', 'gimana', 'sih'];0
kurikulum-merdeka_1.csv;1.93693e+18;Mon Jun 23 05:53:10 +0000 2025;16.0;@DosenGarisLucu Kalau ngeliat sourcenya IFLS5 berarti ini proyeksi apa gimana si? Di tahun segitu kan Menterinya Abah? Wkwkwk https://t.co/g3dSxuxaTY;1.93703e+18;https://pbs.twimg.com/media/GuGy_SRWwAA1Jvy.jpg;DosenGarisLucu;in;;0.0;2.0;1.0;https://x.com/undefined/status/1937026124116308375;1.61083e+18;;kalau ngeliat sourcenya ifls arti proyeksi gimana tahun segitu menteri abah wkwkwk;netral;['ngeliat', 'sourcenya', 'ifls', 'arti', 'proyeksi', 'gimana', 'segitu', 'menteri', 'abah', 'wkwkwk'];1
kurikulum-merdeka_1.csv;1.93693e+18;Mon Jun 23 08:32:45 +0000 2025;47.0;@DosenGarisLucu https://t.co/vXmE8JQzUx ini dari sini kan ambilnya? ditulis disana dari tahun 2000 sudah memburuk jadi bukan hanya kurikulum merdeka tapi pendidikan di Indonesia emang hancur dari masa reformasi gimana ngga hancur setiap ganti menteri ganti kurikulum ?;1.93707e+18;;DosenGarisLucu;in;;1.0;2.0;8.0;https://x.com/undefined/status/1937066284149330361;53289501.0;;sini ambil tulis sana tahun buruk bukan hanya kurikulum merdeka tapi didik indonesia emang hancur masa reformasi gimana ngga hancur tiap ganti menteri ganti kurikulum;negatif;['ambil', 'tulis', 'buruk', 'kurikulum', 'merdeka', 'didik', 'indonesia', 'emang', 'hancur', 'reformasi', 'gimana', 'ngga', 'hancur', 'ganti', 'menteri', 'ganti', 'kurikulum'];0
kurikulum-merdeka_1.csv;1.93693e+18;Mon Jun 23 11:22:28 +0000 2025;12.0;@DosenGarisLucu Nerapin ala finlandia tp problem utamanya gak diselesaikan. Sangat pejabat indo sekali.;1.93711e+18;;DosenGarisLucu;in;;0.0;0.0;2.0;https://x.com/undefined/status/1937108992372998206;42642987.0;;nerapin ala finlandia tapi problem utama gak selesai sangat jabat indo sekali;netral;['nerapin', 'ala', 'finlandia', 'problem', 'utama', 'gak', 'selesai', 'jabat', 'indo'];1
kurikulum-merdeka_1.csv;1.93693e+18;Mon Jun 23 00:00:03 +0000 2025;5.0;@DosenGarisLucu Dokumennya bisa diakses di mana min?;1.93694e+18;;DosenGarisLucu;in;;0.0;1.0;0.0;https://x.com/undefined/status/1936937257052803260;1.52118e+18;;dokumen bisa akses mana min;netral;['dokumen', 'akses', 'min'];4
kurikulum-merdeka_1.csv;1.93693e+18;Mon Jun 23 08:32:59 +0000 2025;20.0;@DosenGarisLucu Guru dipaksa katrol nilai walau nilai siswa jelek kayak tai. Akhirnya murid sombong merasa pintar karena nilai di rapot tertulis 80 lebih semua. Memberi nilai di bawah itu maka guru dianggap tolol sekolah dianggap gagal. Manusia bodoh yang merasa pintar akan selamanya bodoh.;1.93707e+18;;DosenGarisLucu;in;;0.0;2.0;2.0;https://x.com/undefined/status/1937066342773064131;1.6057e+18;;guru paksa katrol nilai walau nilai siswa jelek kayak tai akhir murid sombong rasa pintar nilai rapot tulis lebih semua beri nilai bawah maka guru anggap tolol sekolah anggap gagal manusia bodoh rasa pintar lama bodoh;negatif;['guru', 'paksa', 'katrol', 'nilai', 'nilai', 'siswa', 'jelek', 'kayak', 'tai', 'murid', 'sombong', 'pintar', 'nilai', 'rapot', 'tulis', 'nilai', 'guru', 'anggap', 'tolol', 'sekolah', 'anggap', 'gagal', 'manusia', 'bodoh', 'pintar', 'bodoh'];4
kurikulum-merdeka_1.csv;1.93693e+18;Mon Jun 23 12:04:26 +0000 2025;6.0;@DosenGarisLucu The IFLS5 [..] was fielded between late October 2014 and the end of April 2015 with long distance tracking extending through the end of August 2015 https://t.co/Lb9DMkkO7x Kenapa jadi Nadiem yang dibahas? Menteri Pendidikan siapa di periode ini?;1.93712e+18;;DosenGarisLucu;en;;0.0;0.0;0.0;https://x.com/undefined/status/1937119553261281754;15687008.0;;the ifls was fielded between late october and the end of april with long distance tracking extending through the end of august kenapa nadiem bahas menteri didik siapa periode;netral;['the', 'ifls', 'was', 'fielded', 'between', 'late', 'october', 'and', 'the', 'end', 'of', 'april', 'with', 'long', 'distance', 'tracking', 'extending', 'through', 'the', 'end', 'of', 'august', 'nadiem', 'bahas', 'menteri', 'didik', 'periode'];0
